Raw Data 		Experiment - wj-qpcr (Run on LCS480 1.5.1.62)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510	
F8	Sample 68	3	3	1	7127310	63.89	0.17
F8	Sample 68	3	3	1	7128540	64.07	0.18
F8	Sample 68	3	3	1	7129770	64.28	0.17
F8	Sample 68	3	3	1	7131000	64.49	0.17
F8	Sample 68	3	3	1	7132220	64.7	0.18
F8	Sample 68	3	3	1	7133450	64.86	0.17
F8	Sample 68	3	3	1	7134670	65.07	0.17
F8	Sample 68	3	3	1	7135910	65.27	0.17
F8	Sample 68	3	3	1	7137140	65.48	0.17
F8	Sample 68	3	3	1	7138380	65.7	0.17
F8	Sample 68	3	3	1	7139630	65.87	0.17
F8	Sample 68	3	3	1	7140860	66.09	0.17
F8	Sample 68	3	3	1	7142090	66.29	0.17
F8	Sample 68	3	3	1	7143330	66.5	0.17
F8	Sample 68	3	3	1	7144580	66.71	0.17
F8	Sample 68	3	3	1	7145810	66.92	0.16
F8	Sample 68	3	3	1	7147050	67.09	0.17
F8	Sample 68	3	3	1	7148280	67.33	0.17
F8	Sample 68	3	3	1	7149510	67.51	0.17
F8	Sample 68	3	3	1	7150740	67.69	0.17
F8	Sample 68	3	3	1	7151970	67.89	0.16
F8	Sample 68	3	3	1	7153210	68.13	0.17
F8	Sample 68	3	3	1	7154450	68.31	0.17
F8	Sample 68	3	3	1	7155690	68.52	0.17
F8	Sample 68	3	3	1	7156920	68.69	0.17
F8	Sample 68	3	3	1	7158160	68.92	0.17
F8	Sample 68	3	3	1	7159380	69.14	0.16
F8	Sample 68	3	3	1	7160620	69.34	0.16
F8	Sample 68	3	3	1	7161860	69.52	0.15
F8	Sample 68	3	3	1	7163100	69.72	0.16
F8	Sample 68	3	3	1	7164340	69.92	0.16
F8	Sample 68	3	3	1	7165570	70.13	0.16
F8	Sample 68	3	3	1	7166810	70.34	0.17
F8	Sample 68	3	3	1	7168050	70.51	0.16
F8	Sample 68	3	3	1	7169290	70.75	0.15
F8	Sample 68	3	3	1	7170540	70.93	0.16
F8	Sample 68	3	3	1	7171780	71.16	0.16
F8	Sample 68	3	3	1	7173010	71.33	0.16
F8	Sample 68	3	3	1	7174240	71.54	0.16
F8	Sample 68	3	3	1	7175490	71.74	0.15
F8	Sample 68	3	3	1	7176730	71.95	0.16
F8	Sample 68	3	3	1	7177960	72.13	0.15
F8	Sample 68	3	3	1	7179190	72.35	0.16
F8	Sample 68	3	3	1	7180440	72.53	0.15
F8	Sample 68	3	3	1	7181680	72.76	0.15
F8	Sample 68	3	3	1	7182900	72.94	0.14
F8	Sample 68	3	3	1	7184130	73.14	0.15
F8	Sample 68	3	3	1	7185370	73.35	0.15
F8	Sample 68	3	3	1	7186600	73.55	0.15
F8	Sample 68	3	3	1	7187840	73.75	0.14
F8	Sample 68	3	3	1	7189090	73.95	0.15
F8	Sample 68	3	3	1	7190330	74.15	0.14
F8	Sample 68	3	3	1	7191560	74.33	0.14
F8	Sample 68	3	3	1	7192800	74.57	0.15
F8	Sample 68	3	3	1	7194040	74.74	0.15
F8	Sample 68	3	3	1	7195280	74.97	0.14
F8	Sample 68	3	3	1	7196510	75.15	0.14
F8	Sample 68	3	3	1	7197750	75.35	0.14
F8	Sample 68	3	3	1	7198990	75.56	0.14
F8	Sample 68	3	3	1	7200220	75.76	0.14
F8	Sample 68	3	3	1	7201460	75.96	0.14
F8	Sample 68	3	3	1	7202700	76.17	0.14
F8	Sample 68	3	3	1	7203930	76.37	0.14
F8	Sample 68	3	3	1	7205160	76.54	0.14
F8	Sample 68	3	3	1	7206400	76.77	0.14
F8	Sample 68	3	3	1	7207620	76.96	0.14
F8	Sample 68	3	3	1	7208860	77.15	0.13
F8	Sample 68	3	3	1	7210100	77.36	0.13
F8	Sample 68	3	3	1	7211340	77.56	0.14
F8	Sample 68	3	3	1	7212580	77.76	0.14
F8	Sample 68	3	3	1	7213820	77.97	0.14
F8	Sample 68	3	3	1	7215060	78.18	0.14
F8	Sample 68	3	3	1	7216300	78.37	0.13
F8	Sample 68	3	3	1	7217530	78.58	0.14
F8	Sample 68	3	3	1	7218790	78.79	0.14
F8	Sample 68	3	3	1	7220020	78.99	0.14
F8	Sample 68	3	3	1	7221260	79.16	0.13
F8	Sample 68	3	3	1	7222500	79.4	0.14
F8	Sample 68	3	3	1	7223740	79.57	0.13
F8	Sample 68	3	3	1	7224980	79.79	0.13
F8	Sample 68	3	3	1	7226210	79.99	0.14
F8	Sample 68	3	3	1	7227430	80.19	0.14
F8	Sample 68	3	3	1	7228690	80.4	0.13
F8	Sample 68	3	3	1	7229910	80.58	0.13
F8	Sample 68	3	3	1	7231160	80.78	0.12
F8	Sample 68	3	3	1	7232380	81.01	0.13
F8	Sample 68	3	3	1	7233640	81.19	0.13
F8	Sample 68	3	3	1	7234900	81.39	0.12
F8	Sample 68	3	3	1	7236130	81.61	0.13
F8	Sample 68	3	3	1	7237370	81.81	0.13
F8	Sample 68	3	3	1	7238610	82.01	0.14
F8	Sample 68	3	3	1	7239860	82.19	0.12
F8	Sample 68	3	3	1	7241100	82.41	0.11
F8	Sample 68	3	3	1	7242350	82.6	0.11
F8	Sample 68	3	3	1	7243590	82.81	0.11
F8	Sample 68	3	3	1	7244820	83.02	0.10
F8	Sample 68	3	3	1	7246060	83.2	0.11
F8	Sample 68	3	3	1	7247300	83.44	0.10
F8	Sample 68	3	3	1	7248540	83.64	0.10
F8	Sample 68	3	3	1	7249770	83.85	0.09
F8	Sample 68	3	3	1	7251010	84.03	0.08
F8	Sample 68	3	3	1	7252260	84.22	0.09
F8	Sample 68	3	3	1	7253490	84.41	0.09
F8	Sample 68	3	3	1	7254710	84.63	0.08
F8	Sample 68	3	3	1	7255950	84.81	0.08
F8	Sample 68	3	3	1	7257200	85.05	0.08
F8	Sample 68	3	3	1	7258420	85.22	0.09
F8	Sample 68	3	3	1	7259690	85.47	0.09
F8	Sample 68	3	3	1	7260920	85.65	0.08
F8	Sample 68	3	3	1	7262170	85.86	0.08
F8	Sample 68	3	3	1	7263400	86.04	0.09
F8	Sample 68	3	3	1	7264630	86.25	0.08
F8	Sample 68	3	3	1	7265860	86.46	0.08
F8	Sample 68	3	3	1	7267110	86.64	0.08
F8	Sample 68	3	3	1	7268330	86.83	0.08
F8	Sample 68	3	3	1	7269590	87.04	0.08
F8	Sample 68	3	3	1	7270820	87.25	0.08
F8	Sample 68	3	3	1	7272070	87.46	0.08
F8	Sample 68	3	3	1	7273310	87.68	0.07
F8	Sample 68	3	3	1	7274550	87.82	0.07
F8	Sample 68	3	3	1	7275790	88.04	0.07
F8	Sample 68	3	3	1	7277050	88.26	0.07
F8	Sample 68	3	3	1	7278280	88.47	0.08
F8	Sample 68	3	3	1	7279520	88.66	0.07
F8	Sample 68	3	3	1	7280750	88.86	0.07
F8	Sample 68	3	3	1	7282010	89.09	0.08
F8	Sample 68	3	3	1	7283250	89.28	0.07
F8	Sample 68	3	3	1	7284490	89.49	0.07
F8	Sample 68	3	3	1	7285730	89.67	0.07
F8	Sample 68	3	3	1	7286970	89.86	0.07
F8	Sample 68	3	3	1	7288210	90.11	0.07
F8	Sample 68	3	3	1	7289450	90.27	0.07
F8	Sample 68	3	3	1	7290690	90.48	0.06
F8	Sample 68	3	3	1	7291940	90.7	0.07
F8	Sample 68	3	3	1	7293170	90.86	0.07
F8	Sample 68	3	3	1	7294410	91.08	0.07
F8	Sample 68	3	3	1	7295650	91.27	0.07
F8	Sample 68	3	3	1	7296880	91.52	0.08
F8	Sample 68	3	3	1	7298110	91.7	0.07
F8	Sample 68	3	3	1	7299350	91.9	0.07
F8	Sample 68	3	3	1	7300600	92.09	0.07
F8	Sample 68	3	3	1	7301820	92.3	0.07
F8	Sample 68	3	3	1	7303080	92.5	0.07
F8	Sample 68	3	3	1	7304310	92.68	0.07
F8	Sample 68	3	3	1	7305550	92.88	0.07
F8	Sample 68	3	3	1	7306770	93.1	0.07
F8	Sample 68	3	3	1	7308020	93.32	0.07
F8	Sample 68	3	3	1	7309260	93.49	0.07
F8	Sample 68	3	3	1	7310500	93.71	0.07
F8	Sample 68	3	3	1	7311740	93.9	0.07
F8	Sample 68	3	3	1	7312990	94.13	0.07
F8	Sample 68	3	3	1	7314230	94.32	0.06
F8	Sample 68	3	3	1	7315460	94.49	0.07
F8	Sample 68	3	3	1	7316680	94.71	0.07
F9	Sample 69	2	2	1	140570	59.95	18.97
F9	Sample 69	2	2	2	239860	59.95	18.87
F9	Sample 69	2	2	3	339060	59.95	18.66
F9	Sample 69	2	2	4	438260	59.95	18.66
F9	Sample 69	2	2	5	537470	59.95	18.52
F9	Sample 69	2	2	6	636770	59.95	18.52
F9	Sample 69	2	2	7	736080	59.95	18.53
F9	Sample 69	2	2	8	835370	59.92	18.39
F9	Sample 69	2	2	9	934670	59.95	18.37
F9	Sample 69	2	2	10	1033970	59.95	18.49
F9	Sample 69	2	2	11	1133270	59.95	18.48
F9	Sample 69	2	2	12	1232580	59.95	18.40
F9	Sample 69	2	2	13	1331780	59.95	18.57
F9	Sample 69	2	2	14	1431090	59.95	18.54
F9	Sample 69	2	2	15	1530380	59.95	18.46
F9	Sample 69	2	2	16	1629680	59.95	18.55
F9	Sample 69	2	2	17	1728980	59.95	18.51
F9	Sample 69	2	2	18	1828300	59.95	18.64
F9	Sample 69	2	2	19	1927490	59.95	18.70
F9	Sample 69	2	2	20	2026700	59.95	18.81
F9	Sample 69	2	2	21	2126000	59.95	18.94
F9	Sample 69	2	2	22	2225290	59.95	19.30
F9	Sample 69	2	2	23	2324590	59.95	19.81
F9	Sample 69	2	2	24	2423910	59.92	20.99
F9	Sample 69	2	2	25	2523190	59.95	22.99
F9	Sample 69	2	2	26	2622520	59.95	26.41
F9	Sample 69	2	2	27	2721810	59.95	31.45
F9	Sample 69	2	2	28	2821010	59.95	37.75
F9	Sample 69	2	2	29	2920310	59.95	43.73
F9	Sample 69	2	2	30	3019610	59.95	48.35
F9	Sample 69	2	2	31	3118910	59.95	51.95
F9	Sample 69	2	2	32	3218220	59.95	54.62
F9	Sample 69	2	2	33	3317520	59.95	56.68
F9	Sample 69	2	2	34	3416720	59.95	58.20
F9	Sample 69	2	2	35	3516030	59.95	59.39
F9	Sample 69	2	2	36	3615320	59.95	60.36
F9	Sample 69	2	2	37	3714520	59.95	61.06
F9	Sample 69	2	2	38	3813840	59.95	61.69
F9	Sample 69	2	2	39	3913130	59.95	62.19
F9	Sample 69	2	2	40	4012430	59.95	62.66
F9	Sample 69	2	2	41	4111730	59.95	63.02
F9	Sample 69	2	2	42	4211030	59.95	63.38
F9	Sample 69	2	2	43	4310330	59.95	63.66
F9	Sample 69	2	2	44	4409540	59.92	63.94
F9	Sample 69	2	2	45	4508830	59.95	64.15
F9	Sample 69	2	2	46	4608130	59.95	64.27
F9	Sample 69	2	2	47	4707430	59.95	64.56
F9	Sample 69	2	2	48	4806730	59.95	64.56
F9	Sample 69	2	2	49	4905950	59.95	64.69
F9	Sample 69	2	2	50	5005250	59.95	64.92
F9	Sample 69	2	2	51	5104440	59.92	64.81
F9	Sample 69	2	2	52	5203750	59.95	65.00
F9	Sample 69	2	2	53	5303070	59.95	65.26
F9	Sample 69	2	2	54	5402350	59.95	65.43
F9	Sample 69	2	2	55	5501640	59.95	65.36
F9	Sample 69	2	2	56	5600960	59.95	65.47
F9	Sample 69	2	2	57	5700270	59.95	65.44
F9	Sample 69	2	2	58	5799560	59.95	65.49
F9	Sample 69	2	2	59	5898860	59.95	65.50
F9	Sample 69	2	2	60	5998170	59.95	65.53
F9	Sample 69	2	2	61	6097460	59.95	65.65
F9	Sample 69	2	2	62	6196760	59.95	65.66
F9	Sample 69	2	2	63	6296060	59.95	65.96
F9	Sample 69	2	2	64	6395370	59.95	65.52
F9	Sample 69	2	2	65	6494670	59.95	65.72
F9	Sample 69	2	2	66	6593980	59.92	65.76
F9	Sample 69	2	2	67	6693280	59.95	65.84
F9	Sample 69	2	2	68	6792570	59.95	65.75
F9	Sample 69	2	2	69	6891880	59.95	65.83
F9	Sample 69	2	2	70	6991180	59.95	65.86
F9	Sample 69	3	3	1	7102610	59.95	66.26
F9	Sample 69	3	3	1	7103860	59.73	66.33
F9	Sample 69	3	3	1	7105100	59.82	66.37
F9	Sample 69	3	3	1	7106340	60.1	66.18
F9	Sample 69	3	3	1	7107570	60.39	65.87
F9	Sample 69	3	3	1	7108810	60.6	65.70
F9	Sample 69	3	3	1	7110030	60.85	65.47
F9	Sample 69	3	3	1	7111260	61.07	65.21
F9	Sample 69	3	3	1	7112500	61.29	64.96
F9	Sample 69	3	3	1	7113730	61.56	64.63
F9	Sample 69	3	3	1	7114950	61.74	64.34
F9	Sample 69	3	3	1	7116200	61.99	64.03
F9	Sample 69	3	3	1	7117440	62.21	63.73
F9	Sample 69	3	3	1	7118680	62.43	63.45
F9	Sample 69	3	3	1	7119920	62.64	63.18
F9	Sample 69	3	3	1	7121150	62.82	62.82
F9	Sample 69	3	3	1	7122380	63.04	62.46
F9	Sample 69	3	3	1	7123610	63.22	62.25
F9	Sample 69	3	3	1	7124840	63.46	61.86
F9	Sample 69	3	3	1	7126070	63.67	61.61
F9	Sample 69	3	3	1	7127310	63.89	61.29
F9	Sample 69	3	3	1	7128540	64.07	61.05
F9	Sample 69	3	3	1	7129770	64.28	60.69
F9	Sample 69	3	3	1	7131000	64.49	60.31
F9	Sample 69	3	3	1	7132220	64.7	60.24
F9	Sample 69	3	3	1	7133450	64.86	59.82
F9	Sample 69	3	3	1	7134670	65.07	59.58
F9	Sample 69	3	3	1	7135910	65.27	59.28
F9	Sample 69	3	3	1	7137140	65.48	59.00
F9	Sample 69	3	3	1	7138380	65.7	58.74
F9	Sample 69	3	3	1	7139630	65.87	58.36
F9	Sample 69	3	3	1	7140860	66.09	58.14
F9	Sample 69	3	3	1	7142090	66.29	57.88
F9	Sample 69	3	3	1	7143330	66.5	57.52
F9	Sample 69	3	3	1	7144580	66.71	57.24
F9	Sample 69	3	3	1	7145810	66.92	56.97
F9	Sample 69	3	3	1	7147050	67.09	56.70
F9	Sample 69	3	3	1	7148280	67.33	56.45
F9	Sample 69	3	3	1	7149510	67.51	56.13
F9	Sample 69	3	3	1	7150740	67.69	55.89
F9	Sample 69	3	3	1	7151970	67.89	55.68
F9	Sample 69	3	3	1	7153210	68.13	55.38
F9	Sample 69	3	3	1	7154450	68.31	55.19
F9	Sample 69	3	3	1	7155690	68.52	54.93
F9	Sample 69	3	3	1	7156920	68.69	54.70
F9	Sample 69	3	3	1	7158160	68.92	54.48
F9	Sample 69	3	3	1	7159380	69.14	54.19
F9	Sample 69	3	3	1	7160620	69.34	53.95
F9	Sample 69	3	3	1	7161860	69.52	53.77
F9	Sample 69	3	3	1	7163100	69.72	53.61
F9	Sample 69	3	3	1	7164340	69.92	53.38
F9	Sample 69	3	3	1	7165570	70.13	53.14
F9	Sample 69	3	3	1	7166810	70.34	52.88
F9	Sample 69	3	3	1	7168050	70.51	52.70
F9	Sample 69	3	3	1	7169290	70.75	52.40
F9	Sample 69	3	3	1	7170540	70.93	52.12
F9	Sample 69	3	3	1	7171780	71.16	51.91
F9	Sample 69	3	3	1	7173010	71.33	51.65
F9	Sample 69	3	3	1	7174240	71.54	51.42
F9	Sample 69	3	3	1	7175490	71.74	51.14
F9	Sample 69	3	3	1	7176730	71.95	50.83
F9	Sample 69	3	3	1	7177960	72.13	50.58
F9	Sample 69	3	3	1	7179190	72.35	50.33
F9	Sample 69	3	3	1	7180440	72.53	50.03
F9	Sample 69	3	3	1	7181680	72.76	49.71
F9	Sample 69	3	3	1	7182900	72.94	49.45
F9	Sample 69	3	3	1	7184130	73.14	49.17
F9	Sample 69	3	3	1	7185370	73.35	48.82
F9	Sample 69	3	3	1	7186600	73.55	48.47
F9	Sample 69	3	3	1	7187840	73.75	48.18
F9	Sample 69	3	3	1	7189090	73.95	47.86
F9	Sample 69	3	3	1	7190330	74.15	47.41
F9	Sample 69	3	3	1	7191560	74.33	47.00
F9	Sample 69	3	3	1	7192800	74.57	46.66
F9	Sample 69	3	3	1	7194040	74.74	46.23
F9	Sample 69	3	3	1	7195280	74.97	45.84
F9	Sample 69	3	3	1	7196510	75.15	45.40
F9	Sample 69	3	3	1	7197750	75.35	45.02
F9	Sample 69	3	3	1	7198990	75.56	44.70
F9	Sample 69	3	3	1	7200220	75.76	44.26
F9	Sample 69	3	3	1	7201460	75.96	43.91
F9	Sample 69	3	3	1	7202700	76.17	43.57
F9	Sample 69	3	3	1	7203930	76.37	43.28
F9	Sample 69	3	3	1	7205160	76.54	42.96
F9	Sample 69	3	3	1	7206400	76.77	42.66
F9	Sample 69	3	3	1	7207620	76.96	42.35
F9	Sample 69	3	3	1	7208860	77.15	42.12
F9	Sample 69	3	3	1	7210100	77.36	41.85
F9	Sample 69	3	3	1	7211340	77.56	41.60
F9	Sample 69	3	3	1	7212580	77.76	41.32
F9	Sample 69	3	3	1	7213820	77.97	41.13
F9	Sample 69	3	3	1	7215060	78.18	40.80
F9	Sample 69	3	3	1	7216300	78.37	40.60
F9	Sample 69	3	3	1	7217530	78.58	40.32
F9	Sample 69	3	3	1	7218790	78.79	40.05
F9	Sample 69	3	3	1	7220020	78.99	39.83
F9	Sample 69	3	3	1	7221260	79.16	39.60
F9	Sample 69	3	3	1	7222500	79.4	39.32
F9	Sample 69	3	3	1	7223740	79.57	38.99
F9	Sample 69	3	3	1	7224980	79.79	38.80
F9	Sample 69	3	3	1	7226210	79.99	38.47
F9	Sample 69	3	3	1	7227430	80.19	38.18
F9	Sample 69	3	3	1	7228690	80.4	37.86
F9	Sample 69	3	3	1	7229910	80.58	37.55
F9	Sample 69	3	3	1	7231160	80.78	37.17
F9	Sample 69	3	3	1	7232380	81.01	36.82
F9	Sample 69	3	3	1	7233640	81.19	36.34
F9	Sample 69	3	3	1	7234900	81.39	35.80
F9	Sample 69	3	3	1	7236130	81.61	35.12
F9	Sample 69	3	3	1	7237370	81.81	34.26
F9	Sample 69	3	3	1	7238610	82.01	33.16
F9	Sample 69	3	3	1	7239860	82.19	31.79
F9	Sample 69	3	3	1	7241100	82.41	30.26
F9	Sample 69	3	3	1	7242350	82.6	28.49
F9	Sample 69	3	3	1	7243590	82.81	26.54
F9	Sample 69	3	3	1	7244820	83.02	24.58
F9	Sample 69	3	3	1	7246060	83.2	22.71
F9	Sample 69	3	3	1	7247300	83.44	20.92
F9	Sample 69	3	3	1	7248540	83.64	19.26
F9	Sample 69	3	3	1	7249770	83.85	17.81
F9	Sample 69	3	3	1	7251010	84.03	16.65
F9	Sample 69	3	3	1	7252260	84.22	15.73
F9	Sample 69	3	3	1	7253490	84.41	14.96
F9	Sample 69	3	3	1	7254710	84.63	14.34
F9	Sample 69	3	3	1	7255950	84.81	13.93
F9	Sample 69	3	3	1	7257200	85.05	13.54
F9	Sample 69	3	3	1	7258420	85.22	13.21
F9	Sample 69	3	3	1	7259690	85.47	12.98
F9	Sample 69	3	3	1	7260920	85.65	12.73
F9	Sample 69	3	3	1	7262170	85.86	12.47
F9	Sample 69	3	3	1	7263400	86.04	12.26
F9	Sample 69	3	3	1	7264630	86.25	12.00
F9	Sample 69	3	3	1	7265860	86.46	11.74
F9	Sample 69	3	3	1	7267110	86.64	11.45
F9	Sample 69	3	3	1	7268330	86.83	11.20
F9	Sample 69	3	3	1	7269590	87.04	10.93
F9	Sample 69	3	3	1	7270820	87.25	10.73
F9	Sample 69	3	3	1	7272070	87.46	10.45
F9	Sample 69	3	3	1	7273310	87.68	10.27
F9	Sample 69	3	3	1	7274550	87.82	10.05
F9	Sample 69	3	3	1	7275790	88.04	9.95
F9	Sample 69	3	3	1	7277050	88.26	9.81
F9	Sample 69	3	3	1	7278280	88.47	9.74
F9	Sample 69	3	3	1	7279520	88.66	9.67
F9	Sample 69	3	3	1	7280750	88.86	9.60
F9	Sample 69	3	3	1	7282010	89.09	9.57
F9	Sample 69	3	3	1	7283250	89.28	9.51
F9	Sample 69	3	3	1	7284490	89.49	9.50
F9	Sample 69	3	3	1	7285730	89.67	9.47
F9	Sample 69	3	3	1	7286970	89.86	9.46
F9	Sample 69	3	3	1	7288210	90.11	9.45
F9	Sample 69	3	3	1	7289450	90.27	9.45
F9	Sample 69	3	3	1	7290690	90.48	9.41
F9	Sample 69	3	3	1	7291940	90.7	9.40
F9	Sample 69	3	3	1	7293170	90.86	9.39
F9	Sample 69	3	3	1	7294410	91.08	9.39
F9	Sample 69	3	3	1	7295650	91.27	9.32
F9	Sample 69	3	3	1	7296880	91.52	9.34
F9	Sample 69	3	3	1	7298110	91.7	9.31
F9	Sample 69	3	3	1	7299350	91.9	9.30
F9	Sample 69	3	3	1	7300600	92.09	9.29
F9	Sample 69	3	3	1	7301820	92.3	9.25
F9	Sample 69	3	3	1	7303080	92.5	9.25
F9	Sample 69	3	3	1	7304310	92.68	9.25
F9	Sample 69	3	3	1	7305550	92.88	9.20
F9	Sample 69	3	3	1	7306770	93.1	9.21
F9	Sample 69	3	3	1	7308020	93.32	9.18
F9	Sample 69	3	3	1	7309260	93.49	9.15
F9	Sample 69	3	3	1	7310500	93.71	9.14
F9	Sample 69	3	3	1	7311740	93.9	9.10
F9	Sample 69	3	3	1	7312990	94.13	9.12
F9	Sample 69	3	3	1	7314230	94.32	9.10
F9	Sample 69	3	3	1	7315460	94.49	9.08
F9	Sample 69	3	3	1	7316680	94.71	9.04
F10	Sample 70	2	2	1	140570	59.95	12.58
F10	Sample 70	2	2	2	239860	59.95	12.47
F10	Sample 70	2	2	3	339060	59.95	12.40
F10	Sample 70	2	2	4	438260	59.95	12.35
F10	Sample 70	2	2	5	537470	59.95	12.19
F10	Sample 70	2	2	6	636770	59.95	12.22
F10	Sample 70	2	2	7	736080	59.95	12.16
F10	Sample 70	2	2	8	835370	59.92	12.08
F10	Sample 70	2	2	9	934670	59.95	12.07
F10	Sample 70	2	2	10	1033970	59.95	12.10
F10	Sample 70	2	2	11	1133270	59.95	12.12
F10	Sample 70	2	2	12	1232580	59.95	11.97
F10	Sample 70	2	2	13	1331780	59.95	12.10
F10	Sample 70	2	2	14	1431090	59.95	12.17
F10	Sample 70	2	2	15	1530380	59.95	12.07
F10	Sample 70	2	2	16	1629680	59.95	12.11
F10	Sample 70	2	2	17	1728980	59.95	12.08
F10	Sample 70	2	2	18	1828300	59.95	12.07
F10	Sample 70	2	2	19	1927490	59.95	12.00
F10	Sample 70	2	2	20	2026700	59.95	12.20
F10	Sample 70	2	2	21	2126000	59.95	12.10
F10	Sample 70	2	2	22	2225290	59.95	12.17
F10	Sample 70	2	2	23	2324590	59.95	12.25
F10	Sample 70	2	2	24	2423910	59.92	12.51
F10	Sample 70	2	2	25	2523190	59.95	12.79
F10	Sample 70	2	2	26	2622520	59.95	13.47
F10	Sample 70	2	2	27	2721810	59.95	14.81
F10	Sample 70	2	2	28	2821010	59.95	17.05
F10	Sample 70	2	2	29	2920310	59.95	20.95
F10	Sample 70	2	2	30	3019610	59.95	26.67
F10	Sample 70	2	2	31	3118910	59.95	33.58
F10	Sample 70	2	2	32	3218220	59.95	40.11
F10	Sample 70	2	2	33	3317520	59.95	45.19
F10	Sample 70	2	2	34	3416720	59.95	48.33
F10	Sample 70	2	2	35	3516030	59.95	50.25
F10	Sample 70	2	2	36	3615320	59.95	51.43
F10	Sample 70	2	2	37	3714520	59.95	52.15
F10	Sample 70	2	2	38	3813840	59.95	53.01
F10	Sample 70	2	2	39	3913130	59.95	53.62
F10	Sample 70	2	2	40	4012430	59.95	54.08
F10	Sample 70	2	2	41	4111730	59.95	54.41
F10	Sample 70	2	2	42	4211030	59.95	54.85
F10	Sample 70	2	2	43	4310330	59.95	54.97
F10	Sample 70	2	2	44	4409540	59.92	55.32
F10	Sample 70	2	2	45	4508830	59.95	55.48
F10	Sample 70	2	2	46	4608130	59.95	55.77
F10	Sample 70	2	2	47	4707430	59.95	55.98
F10	Sample 70	2	2	48	4806730	59.95	56.19
F10	Sample 70	2	2	49	4905950	59.95	56.25
F10	Sample 70	2	2	50	5005250	59.95	56.09
F10	Sample 70	2	2	51	5104440	59.92	56.28
F10	Sample 70	2	2	52	5203750	59.95	56.38
F10	Sample 70	2	2	53	5303070	59.95	56.43
F10	Sample 70	2	2	54	5402350	59.95	56.48
F10	Sample 70	2	2	55	5501640	59.95	56.46
F10	Sample 70	2	2	56	5600960	59.95	56.59
F10	Sample 70	2	2	57	5700270	59.95	56.73
F10	Sample 70	2	2	58	5799560	59.95	56.84
F10	Sample 70	2	2	59	5898860	59.95	56.69
F10	Sample 70	2	2	60	5998170	59.95	56.84
F10	Sample 70	2	2	61	6097460	59.95	56.84
F10	Sample 70	2	2	62	6196760	59.95	56.87
F10	Sample 70	2	2	63	6296060	59.95	56.88
F10	Sample 70	2	2	64	6395370	59.95	56.88
F10	Sample 70	2	2	65	6494670	59.95	56.82
F10	Sample 70	2	2	66	6593980	59.92	57.02
F10	Sample 70	2	2	67	6693280	59.95	56.99
F10	Sample 70	2	2	68	6792570	59.95	56.90
F10	Sample 70	2	2	69	6891880	59.95	57.08
F10	Sample 70	2	2	70	6991180	59.95	57.15
F10	Sample 70	3	3	1	7102610	59.95	57.33
F10	Sample 70	3	3	1	7103860	59.73	57.46
F10	Sample 70	3	3	1	7105100	59.82	57.41
F10	Sample 70	3	3	1	7106340	60.1	57.27
F10	Sample 70	3	3	1	7107570	60.39	57.13
F10	Sample 70	3	3	1	7108810	60.6	56.91
F10	Sample 70	3	3	1	7110030	60.85	56.72
F10	Sample 70	3	3	1	7111260	61.07	56.47
F10	Sample 70	3	3	1	7112500	61.29	56.26
F10	Sample 70	3	3	1	7113730	61.56	55.94
F10	Sample 70	3	3	1	7114950	61.74	55.64
F10	Sample 70	3	3	1	7116200	61.99	55.47
F10	Sample 70	3	3	1	7117440	62.21	55.17
F10	Sample 70	3	3	1	7118680	62.43	54.94
F10	Sample 70	3	3	1	7119920	62.64	54.65
F10	Sample 70	3	3	1	7121150	62.82	54.35
F10	Sample 70	3	3	1	7122380	63.04	54.10
F10	Sample 70	3	3	1	7123610	63.22	53.78
F10	Sample 70	3	3	1	7124840	63.46	53.53
F10	Sample 70	3	3	1	7126070	63.67	53.28
F10	Sample 70	3	3	1	7127310	63.89	53.03
F10	Sample 70	3	3	1	7128540	64.07	52.79
F10	Sample 70	3	3	1	7129770	64.28	52.46
F10	Sample 70	3	3	1	7131000	64.49	52.17
F10	Sample 70	3	3	1	7132220	64.7	52.04
F10	Sample 70	3	3	1	7133450	64.86	51.72
F10	Sample 70	3	3	1	7134670	65.07	51.50
F10	Sample 70	3	3	1	7135910	65.27	51.20
F10	Sample 70	3	3	1	7137140	65.48	51.01
F10	Sample 70	3	3	1	7138380	65.7	50.74
F10	Sample 70	3	3	1	7139630	65.87	50.43
F10	Sample 70	3	3	1	7140860	66.09	50.26
F10	Sample 70	3	3	1	7142090	66.29	49.97
F10	Sample 70	3	3	1	7143330	66.5	49.73
F10	Sample 70	3	3	1	7144580	66.71	49.43
F10	Sample 70	3	3	1	7145810	66.92	49.17
F10	Sample 70	3	3	1	7147050	67.09	48.90
F10	Sample 70	3	3	1	7148280	67.33	48.68
F10	Sample 70	3	3	1	7149510	67.51	48.43
F10	Sample 70	3	3	1	7150740	67.69	48.18
F10	Sample 70	3	3	1	7151970	67.89	47.94
F10	Sample 70	3	3	1	7153210	68.13	47.70
F10	Sample 70	3	3	1	7154450	68.31	47.50
F10	Sample 70	3	3	1	7155690	68.52	47.27
F10	Sample 70	3	3	1	7156920	68.69	47.04
F10	Sample 70	3	3	1	7158160	68.92	46.72
F10	Sample 70	3	3	1	7159380	69.14	46.50
F10	Sample 70	3	3	1	7160620	69.34	46.27
